id_seq	ubicacion	nombre_normalizado	conteo	ids_escuela
13573	170119	HUMBERTO MATA MARTINEZ	1	5945
13574	170119	JESUS DE NAZARETH	1	2638
13575	170119	JORGE ICAZA	2	13585,15556
13576	170119	JOSE BEDON TOSCANO	1	15465
13577	170119	JOSE MIGUEL LEORO VASQUEZ	1	2379
13578	170119	MARIA AUGUSTA URRUTIA	1	15579
13579	170119	MARQUESA DE SOLANDA	1	2381
13580	170119	MIGUEL DE UNAMUNO	1	537
13581	170119	OSWALDO GUAYASAMIN	1	5966
13582	170119	PANAMERICANO # 1	1	2770
13583	170119	PATRICIO ROMERO BARBERIS	1	134
13584	170119	PATRONATO DEL NIÑO	1	2840
13585	170119	POLICIA NACIONAL	3	105,2170,13601
13586	170119	PRIMERO DE MAYO	1	138
13587	170119	RIO SANTIAGO	1	2397
13588	170119	SANGAY	1	559
13589	170119	SOCRATES	1	602
13590	170119	TECNICO SUCRE	2	13636,13682
13591	170119	UNIDAD EDUCATIVA DEL SUR (T.S.E.C.P.P)	1	98
13592	170119	VIRGINIA LARENAS	1	5924
13593	170120	ALBERTO EINSTEIN	2	3078,13674
13594	170120	ALBERTO EISTEIN	1	2571
13595	170120	AMERICANO DE QUITO	1	13689
13596	170120	AMERICANO DE QUITO INTERNACIONAL	1	2592
13597	170120	AMERICANO DE QUITO NACIONAL	1	3074
13598	170120	ATANASIO VITERI	1	2283
13599	170120	CARCELEN	1	2304
13600	170120	CARLOTA JARAMILLO DE ARAUJO	1	56
13601	170120	CIUDAD DE ZARUMA	1	15453
13602	170120	EL PARVULARIO	1	2119
13603	170120	ERNESTO ALBAN MOSQUERA	1	61
13604	170120	JEAN JACQUES ROUSEAU	2	1346,2590
13605	170120	JEAN PIAGET	1	5829
13606	170120	JOAQUIN GALLEGOS LARA	1	2288
13607	170120	JORGE GUZMAN RUEDA	1	2825
13608	170120	JUAN R. FIGUEROA	1	2291
13609	170120	LATINO AMERICA	1	5733
13610	170120	LICEO LA ALBORADA	1	3119
13611	170120	LIGDANO CHAVEZ	1	13520
13612	170120	MARIA ANGELICA CARRILLO	1	47
13613	170120	ORIENTE ECUATORIANO	1	1300
13614	170120	PLAZA SESAMO	1	2584
13615	170120	QUITO LUZ DE AMERICA	1	13746
13616	170120	REPUBLICA DE BOLIVIA	1	1298
13617	170120	REPUBLICA DE RUMANIA	1	13524
13618	170120	ROBERTO ARREGUI MOSCOSO	1	2299
13619	170120	RUMIÑAHUI	1	2574
13620	170120	RUMIÑAHUI (COTOCOLLAO)	1	1339
13621	170120	THOMAS MALTHUS	2	3060,13694
13622	170121	11 DE MARZO	1	13506
13623	170121	ABDON MICHELENA	1	5727
13624	170121	ANDRES F. CORDOVA	1	2245
13625	170121	CARLOS BENJAMIN ROSALES	1	13
13626	170121	CASA DE LA CULTURA ECUATORIANA	1	22
13627	170121	CLARA JUDITH DE PAREDES	1	5658
13628	170121	CLUB DE LEONES DE QUITO	1	5903
13629	170121	DELIA IBARRA DE VELASCO	1	2254
13630	170121	DOMINGO SAVIO	2	2497,15448
13631	170121	DR.CAMILO GALLEGOS TOLEDO	2	13533,15553
13632	170121	DR.GUSTAVO ALFREDO CEVALLOS	1	15463
13633	170121	DR.JOSE MARIA VELASCO IBARRA	1	5719
13634	170121	EDUARDO SALAZAR GOMEZ	1	2256
13635	170121	EL LIBERTADOR	1	544
13636	170121	EL NUEVO LUCIANO DE QUITO	1	11
13637	170121	EMAUS DE FE Y ALEGRIA	1	13705
13638	170121	EMAUS FE Y ALEGRIA	2	365,5636
13639	170121	EPISCOPAL CHIMBACALLE	1	2143
13640	170121	GABRIEL HIDALGO BACA (FE Y ALEGRIA)	1	369
13641	170121	GENERAL JOSE DE SAN MARTIN	1	5637
13642	170121	HUMBERTO VACAS GOMEZ	1	5618
13643	170121	INSTITUTO PEREZ PALLARES	1	5962
13644	170121	ISOLINA VITERI DE ARREGUI	1	17
13645	170121	JESUS MARIA YEPES	1	5627
13646	170121	JESUS NIÑO	1	370
13647	170121	JOHANN STRAUSS	1	2763
13648	170121	JORGE ESCUDERO MOSCOSO	1	2258
13649	170121	JOSE MARIA URBINA	1	5648
13650	170121	JOSE MARIA VELAZ	1	13691
13651	170121	JUAN PIO MONTUFAR	2	13503,13519
13652	170121	JULIAN TOBIAS JACOME	1	5630
13653	170121	LAS ORQUIDEAS	1	110
13654	170121	LUIS A. MARTINEZ	1	2263
13655	170121	LUIS RIVADENEIRA E.	1	5670
13656	170121	MANUEL DE JESUS CALLE	1	5653
13657	170121	MARIA ANGELICA IDROBO (PLANTEL CENTRAL)	1	5644
13658	170121	NUESTRA SEÑORA DE FATIMA	1	1737
13659	170121	OSCAR EFREN REYES	1	2265
13660	170121	OTTO AROSEMENA GOMEZ	1	5655
13661	170121	PEREZ PALLARES	1	2767
13662	170121	REPUBLICA DE ARGENTINA	1	5625
13663	170121	REPUBLICA DE GUATEMALA	1	19
13664	170121	REPUBLICA DE MEXICO	1	13588
13665	170121	SANTA MARIA DE MAZARELLO	1	13750
13666	170121	SANTA MARIA DE MAZZARELLO	2	1746,2500
13667	170121	SANTA TERESITA	1	1735
13668	170121	U.N.E.	1	13600
13669	170122	24 DE MAYO	1	13563
13670	170122	ABRAHAM LINCOLN	1	5850
13671	170122	ANDINO	3	385,5680,13700
13672	170122	BILINGUE SUECIA	2	489,5825
13673	170122	CAMILO PONCE ENRIQUEZ	1	13557
13674	170122	CARLOS ANDRADE MARIN	1	3124
13675	170122	CARMELA MIDEROS	1	1930
13676	170122	CENTRAL TECNICO	2	13544,13548
13677	170122	DOMINGO FAUSTINO SARMIENTO	1	2308
13678	170122	DR.JOSE MARIA VELASCO IBARRA	2	13550,13554
13679	170122	EL HUERTO	1	2712
13680	170122	EMILIO GINO SEGRE	1	2544
13681	170122	FRANCISCO DE ORELLANA	3	388,5693,13739
13682	170122	GABRIEL GARCIA MARQUEZ	1	5861
13683	170122	GRAN BRETAÑA	1	28
13684	170122	GUAYAQUIL	1	2311
13685	170122	GUSTAVO JARAMILLO	1	5721
13686	170122	HENRY BECQUEREL	1	387
13687	170122	HOGAR COLEGIO LA DOLOROSA	3	378,5654,13702
13688	170122	INTIYAN	2	13738,13740
13689	170122	JOSE LUIS ROMAN	1	2827
13690	170122	LA CONDAMINE	3	518,5797,13749
13691	170122	LICEO INTERNACIONAL	3	2631,3044,13752
13692	170122	LOS SHYRIS	1	13562
13693	170122	LUIS NAPOLEON DILLON	2	13513,13518
13694	170122	MANUEL MARIA SANCHEZ	1	86
13695	170122	MANUEL TOBAR ANGULO	1	2614
13696	170122	MEXICANO	1	13668
13697	170122	MI PEQUEÑO MUNDO	1	520
13698	170122	MILITAR ELOY ALFARO	1	13514
13699	170122	MODELO	1	3031
13700	170122	NUESTRA SEÑORA DEL ROSARIO	1	5758
13701	170122	NUMA POMPILIO LLONA	1	2277
13702	170122	RAUL ANDRADE	1	13567
13703	170122	REINO DE BELGICA	1	5740
13704	170122	REPUBLICA DE BOLIVIA	1	5734
13705	170122	REPUBLICA DEL PARAGUAY	1	5877
13706	170122	SALAMANCA	1	13564
13707	170122	SAN FRANCISCO DE QUITO	1	5872
13708	170122	SAN FRANCISCO DE SALES	1	2567
13709	170122	SANGAY	1	5958
13710	170122	SANTA MARIA EUFRASIA	3	5748,13766,15449
13711	170122	SEBASTIAN DE BENALCAZAR	1	13716
13712	170122	THEODORE W. ANDERSON	1	13757
13713	170122	UNION NACIONAL DE PERIODISTAS	1	5888
13714	170123	CELIANO MONGE	1	5892
13715	170123	DR.RICARDO CORNEJO ROSALES	1	13573
13716	170123	GUAMANI	1	532
13717	170123	PEDRO VICENTE MALDONADO	1	13769
13718	170123	RIOBAMBA	1	5894
13719	170124	A.M.E. LOS ANDES BASICO-DIVERSIFICADO	1	13744
13720	170124	ACADEMIA ALMIRANTE NELSON	1	13767
13721	170124	ADVENTISTA CIUDAD DE QUITO	1	13742
13722	170124	ALBERTO MUÑOZ VERNAZA	2	493,5814
13723	170124	ALMIRANTE NELSON	1	15461
13724	170124	BLAS PASCAL	1	5773
13725	170124	CARLOS SUAREZ VEINTIMILLA	1	5831
13726	170124	COMITE DEL PUEBLO	1	5820
13727	170124	DE AMERICA	1	13665
13728	170124	DE AMERICA MARIA A. CARRILLO DE MATA M.	1	5801
13729	170124	DOCE DE OCTUBRE	1	5864
13730	170124	EL ATENEO	2	2550,5688
13731	170124	FIDEL OLIVO	3	2750,3080,15571
13732	170124	FRANCIS BACON	3	2636,3028,13761
13733	170124	FRAY JODOCO RICKE	1	13586
13734	170124	GABRIELA MISTRAL	1	81
13735	170124	GENERAL EPICLACHIMA	1	2286
13736	170124	HORIZONTES DE QUITO	2	443,5720
13737	170124	INTERNACIONAL SEK	1	2524
13738	170124	ISAAC NEWTON	1	13760
13739	170124	JUAN FRANCISCO LEORO VASQUEZ	1	2322
13740	170124	JUMANDI	1	2293
13741	170124	KENNEDY	1	13755
13742	170124	MANUEL ADRIAN NAVARRO	1	15454
13743	170124	MANUELA GARAICOA	1	77
13744	170124	MARTIM CERERE	1	5821
13745	170124	MARTIN CERERE	1	497
13746	170124	MI PEQUEÑO SABIO	1	500
13747	170124	PAUL VALERY	1	2711
13748	170124	PEDRO LUIS CALERO	1	269
13749	170124	POLONIA	3	2579,3056,13679
13750	170124	PRINCIPE CACHA	1	2294
13751	170124	PROYECTO 2000	1	13768
13752	170124	QUITO ENGLISH COLLEGE	1	13759
13753	170124	REPUBLICA DE CHINA NACIONALISTA	1	2350
13754	170124	ROSA BORJA ICAZA	1	70
13755	170124	SEK INTERNACIONAL	1	5669
13756	170124	TECNICO SALESIANO (DON BOSCO)	1	13590
13757	170124	UNIDAD EDUCATIVA LETORT	2	503,3400
13758	170124	UNION NACIONAL DE EDUCADORES	1	5737
13759	170124	UNION NACIONAL DE PERIODISTAS	1	13555
13760	170124	UNION NACIONAL DE PERIODISTAS(NOCT)	1	1308
13761	170125	ALFREDO PEREZ GUERRERO	1	5649
13762	170125	CAPITAN ALFONSO ARROYO A.(PLANTEL CENT	1	5932
13763	170125	FRANCISCO JAVIER SALAZAR	1	5890
13764	170125	GONZALO ESCUDERO	1	13632
13765	170125	JORGE CARRERA ANDRADE	1	5652
13766	170125	JORGE MANTILLA ORTEGA	2	5926,15447
13767	170125	NICOLAS GUILLEN	2	101,5895
13768	170125	VICENTE AURELIO CRESPO OCHOA	1	5925
13769	170125	VICENTE ROCAFUERTE <QUITO>	1	13509
13770	170126	CARLOS GUERRA BOADA	1	15455
13771	170126	FEDERICO GARCIA LORCA	1	2371
13772	170126	ING.JORGE ORTIZ DAVILA	1	5891
13773	170126	JULIO E. MORENO	1	6091
13774	170127	AMERICAN BASIC	1	5770
13775	170127	ANTONIO LORENZO DE LAVOISIER	1	2576
13776	170127	ATENAS SCHOOL	1	506
13777	170127	BANCO DE DESARROLLO DEL ECUADOR	1	5887
13778	170127	BANCO ECUATORIANO DE LA VIVIENDA	1	50
13779	170127	CAMILO PONCE ENRIQUEZ	1	15452
13780	170127	DIARIO EL COMERCIO	1	5885
13781	170127	ECUATORIANO SUIZO	3	2601,5764,13763
13782	170127	ELISA ORTIZ DE AULESTIA	1	92
13783	170127	ELOY ALFARO (COTOCOLLAO NOCT.)	1	13534
13784	170127	ELOY ALFARO (COTOCOLLAO)	1	13536
13785	170127	ESTADO DE ISRAEL	1	5883
13786	170127	F.A.E. # 1	1	2830
13787	170127	F.A.E.FUERZA AEREA ECUATORINA NO.1	1	5807
13788	170127	FREDERICK CHOPIN	1	508
13789	170127	FROEBEL	2	1728,2624
13790	170127	FUERZA AEREA ECUATORIANA	1	13758
13791	170127	HIPATIA CARDENAS DE BUSTAMANTE	2	13559,13561
13792	170127	INTISANA	2	13654,13657
13793	170127	ISLAS GALAPAGOS	1	2132
13794	170127	IVAN PETROVICH PAVLOV	1	5788
13795	170127	JOSE ENRIQUE RODO	1	5886
13796	170127	JOSE MARTI	1	1934
13797	170127	JUAN ISAAC LOVATO	1	5884
13798	170127	JULIO MARIA MATOVELLE	1	15576
13799	170127	JUNTA NACIONAL DE LA VIVIENDA	1	5759
13800	170127	LA CONCEPCION	1	516
13801	170127	LAURA BARAHONA UBIDIA	1	2833
13802	170127	LEONARDO PONCE POZO	1	13696
13803	170127	LEONOR DE STACEY	1	5843
13804	170127	LOS PINOS	3	2157,13753,13754
13805	170127	LUDWIN VAN BETHOVEN	1	2604
13806	170127	MAGDALENA DAVALOS	1	67
13807	170127	MARIA LUISA OQUENDO	1	5826
13808	170127	MERCEDES VITERI LAFRONTE DE HURAS	1	64
13809	170127	MOISES SAENZ	1	5837
13810	170127	PABLO MUÑOZ VEGA	2	450,1342
13811	170127	REPUBLICA DE ITALIA	1	2296
13812	170127	ROSARIO G. DE MURILLO	1	2359
13813	170127	RUDOLF STEINER	2	1409,2564
13814	170127	SAN MARCOS DE QUITO <EX.PAX>	1	2503
13815	170127	TECNICO AEROMAUTICO CORONEL MAYA	1	13651
13816	170127	TECNICO AERONAUTICO DE AVIACION CIVIL	1	13647
13817	170127	TEILHARD DE CHARDIN	1	2619
13818	170127	THOMAS ALVA EDISON	2	5823,13663
13819	170127	VENCEDORES	1	5749
13820	170127	ZOILA ROSA DEL VALLE	1	465
13821	170128	ECON. ABDON CALDERON MUÑOZ	1	2366
13822	170128	JORGE MANTILLA ORTEGA	1	13571
13823	170128	RAFAEL CRUZ CEVALLOS	1	5893
13824	170151	ALANGASI	1	13606
13825	170151	ALEJANDRO ANDRADE COELLO	1	1706
13826	170151	ANGEL POLIBIO CHAVES	1	15567
13827	170151	ANGEL POLIVIO CHAVEZ	1	2772
13828	170151	ANGEL POLIVIO CHAVEZ (ALANGASI)	1	15470
13829	170151	CLELIA VEGA VACA	1	196
13830	170151	CRECER ALANGASI	1	287
13831	170151	EMILE JACQUES DALCROZE	1	13678
13832	170151	EMILE JAQUES DALCROZE	2	1969,3131
13833	170151	GENERAL CALICUCHIMA	1	1704
13834	170151	MARIA EDGEWORTH	1	15476
13835	170151	MERCEDES DE JESUS MOLINA	1	1687
13836	170151	OVIDIO DECROLY (ALANGASI)	1	200
13837	170151	RAUL PREBISCH	1	15569
13838	170151	SIMON BOLIVAR (ALANGASI)	1	1701
13839	170151	TEODORO WOLF	1	1703
13840	170152	AMBATO	1	5436
13841	170152	ATAHUALPA (AMAGUAÑA)	2	13607,13609
13842	170152	BARTOLOME DE LAS CASAS	1	5413
13843	170152	BENJAMIN CARRION	2	8,5422
13844	170152	DR.LUIS EGUIGUREN	1	5427
13845	170152	J.M.JIJON CAAMAÑO Y FLORES	1	15469
13846	170152	JACINTO JIJON Y CAAMAÑO	1	1740
13847	170152	JOSE RUBEN TAMAYO	1	5432
13848	170152	MARGARITA PONCE GANGOTENA	1	5439
13849	170152	REPUBLICA DE ARGENTINA (AMAGUAÑA)	1	5399
13850	170152	SAN ANDRES (AMAGUAÑA)	1	5440
13851	170153	CIUDAD DE MACARA (ATAHUALPA)	1	1699
13852	170153	FRANCISCO TERAN	1	5446
13853	170153	HONORATO VASQUEZ	1	5450
13854	170153	PROCER ANTONIO AGUIRRE	1	13645
13855	170154	CALACALI	1	13610
13856	170154	CLUB DE LEONES DE OHIO	1	3010
13857	170154	CONDORAZO	1	5467
13858	170154	LINEA EQUINOCCIAL	1	5478
13859	170154	MIGUEL DE SANTIAGO	1	1697
13860	170154	PAMPITE	1	1696
13861	170154	PRIMICIAS DE LA CULTURA DE QUITO	1	1940
13862	170154	ROBERTO ANDRADE	1	1693
13863	170155	ABDON CALDERON	1	13613
13864	170155	ACADEMIA MILITAR PATRIA	1	13670
13865	170155	ALFREDO CISNEROS	1	215
13866	170155	ANTONIO DE SAINT EXUPERY	1	1403
13867	170155	ANTONIO SAINT EXUPERY	1	514
13868	170155	ATAHUALPA (CALDERON)	1	5491
13869	170155	BERNARDO DE LEGARDA	1	5514
13870	170155	BRETHREN	1	5507
13871	170155	CALDERON	1	15583
13872	170155	CAPITAN EDMUNDO CHIRIBOGA	1	1943
13873	170155	CLUB ARABE ECUATORIANO	1	5501
13874	170155	COLON	1	3128
13875	170155	ELENA ENRIQUEZ	2	613,6007
13876	170155	ESPAÑA	1	5503
13877	170155	HELENA CORTES DEBOYA	1	15478
13878	170155	HOGAR COLEGIO LA DOLOROSA	1	1690
13879	170155	HOGAR COLEGIO LA DOLOROSA (CALDERON)	1	15477
13880	170155	ING.JUAN SUAREZ CHACON	1	5510
13881	170155	JUAN JACOBO ROUSSEAU	1	212
13882	170155	JUAN RAMON JIMENEZ	2	2458,3016
13883	170155	LILO LINKE	1	5499
13884	170155	MARIANA DE JESUS (CALDERON)	1	2639
13885	170155	NICOLAS JIMENEZ	1	5483
13886	170155	POLITECNICA JAVERIANA	2	5660,13697
13887	170155	TARQUI (CALDERON)	1	5509
13888	170155	YASUNI	1	2683
13889	170156	ABELARDO FLORES	1	5539
13890	170156	ACADEMIA MILITAR DEL VALLE	2	2478,6011
13891	170156	AMABLE ARAUZ	1	5537
13892	170156	AMADEUS	1	5520
13893	170156	CASAS DE ALEGRIA	1	13542
13894	170156	CONOCOTO	2	13649,13653
13895	170156	CORPORACION EDUCATIVA LOS CHILLOS	2	1972,6023
13896	170156	GLENDA ALCIVAR DE BUCARAM	1	5547
13897	170156	JOSE MARIA VARGAS	1	15584
13898	170156	LA SALLE (CONOCOTO)	1	1757
13899	170156	LUCIA FRANCO DE CASTRO	1	1944
13900	170156	LUCILA SANTOS DE AROSEMENA	1	5517
13901	170156	NICOLAS AGUILERA	1	5540
13902	170156	PATRONATO NACIONAL DEL NIÑO	1	5542
13903	170156	ROSARIO DE ALCAZAR N 2	1	1971
13904	170156	ROSARIO DE ALCAZAR N=1	1	616
13905	170156	ROSARIO DEL ALCAZAR # 1	1	6019
13906	170156	ROSARIO DEL ALCAZAR # 2	1	3402
13907	170156	SAN VICENTE DE PAUL	1	13676
13908	170156	THOMAS JEFFERSON	3	619,6015,13672
13909	170157	ALEMAN	1	2530
13910	170157	ALEMAN (QUITO)	1	13762
13911	170157	ALEMAN DE QUITO	1	3025
13912	170157	CARDENAL SPELLMAN (VARONES)	1	13776
13913	170157	CARDENAL SPELLMAN DE VARONES	1	1329
13914	170157	CARLOS AGUILAR	1	2989
13915	170157	CARMEN AMELIA HIDALGO	1	2991
13916	170157	CUMBAYA	2	13620,15573
13917	170157	ELEONORA NEWMAN	1	218
13918	170157	FRAY JODOCO RICKE	1	2993
13919	170157	GUSTAVO VALLEJO L.	1	1414
13920	170157	METROPOLITANO	1	2596
13921	170157	PEDRO ECHEVERRIA TERAN	1	13615
13922	170157	PIO JARAMILLO ALVARADO (CUMBAYA)	1	219
13923	170157	QUITUMBE (CUMBAYA)	1	15586
13924	170158	AGUSTIN FELIX	1	5455
13925	170158	EMILIO UZCATEGUI (CHAVEZPAMBA)	1	5457
13926	170159	3 DE DICIEMBRE	1	5549
13927	170159	DR.CAMILO PONCE ENRIQUEZ	1	221
13928	170159	VICTOR EMILIO ESTRADA	1	3417
13929	170160	27 DE FEBRERO	1	1456
13930	170160	AZUAY	1	1463
13931	170160	BELLO HORIZONTE	1	5553
13932	170160	CARDENAL CARLOS MARIA DE LA TORRE	2	13656,15574
13933	170160	CRISTO REY (EL QUINCHE)	1	6030
13934	170160	IBEROAMERICANO	1	2480
13935	170160	JULIO MARIA MATOVELLE	1	5555
13936	170160	LUZ ELISA BORJA	1	1949
13937	170160	MARIA LUCILA AVILES	1	2796
13938	170160	PIO JARAMILLO ALVARADO(EL QUINCHE)	1	5550
13939	170160	RICARDO ORTIZ TERAN	1	15589
13940	170160	ROSA MARIA LOPEZ BACA	1	1460
13941	170161	CESAR LEGUISAMO	1	5560
13942	170161	CLUB DE LEONES DE FRANKLIN	1	5562
13943	170161	CUMANDA (GUALEA)	1	5558
13944	170161	GENERAL RUMIÑAHUI	1	5565
13945	170161	LEONARDO RUIZ	1	5567
13946	170161	MANUEL LARREA	1	5570
13947	170161	REPUBLICA DE IRLANDA (GUALEA)	1	5571
13948	170161	ZOPOZOPANQUI	1	5573
13949	170162	GENERAL PINTAG	1	1272
13950	170162	J.M.VELASCO IBARRA	1	1716
13951	170163	BENIGNO MALO	1	1263
13952	170163	CIUDAD DE IBARRA	1	1265
13953	170163	GUAYLLABAMBA	1	13660
13954	170163	HIDEYO NOGUCHI	1	5598
13955	170163	HOMERO VITERI LAFRONTE	1	15590
13956	170163	LUIS PASTEUR	1	5596
13957	170163	REPUBLICA DE COLOMBIA (GUAYALLAMABA)	1	1267
13958	170163	RICARDO ALVAREZ MANTILLA	1	1269
13959	170163	SAN FRANCISCO DE QUITO (GUAYLLABAMBA)	1	6087
13960	170164	GENARO FIERRO	1	1712
13961	170164	GOLDA MEIR	1	1715
13962	170164	PEDRO JOSE ARTETA	1	1710
13963	170165	24 DE MAYO (LLANO CHICO)	1	5607
13964	170165	ABELARDO MONCAYO	1	5606
13965	170165	LICEO MARTIN HEIDEGGER	1	13756
13966	170165	LUIS STACEY	1	5604
13967	170165	QUITO ENGLISH COLLEGE	2	473,5685
13968	170166	ANTONIO PIEDRA VARGAS	1	1707
13969	170166	BOWEYS	1	1685
13970	170166	PATRIA (LLOA)	1	1682
13971	170166	PICHINCHA (LLOA)	1	1683
13972	170168	ESMERALDAS	1	5621
13973	170168	FRANCISCO FALQUEZ AMPUERO	1	5623
13974	170168	MANUEL MATHEUS	1	5624
13975	170168	NANEGAL	1	13627
13976	170168	RIO CENEPA	1	5626
13977	170169	ALFREDO PEREZ GUERRERO(NANEGALITO)	1	5642
13978	170169	ALONSO MORENO BELLIDO	1	5645
13979	170169	GUAYAS	1	5633
13980	170169	JOSE JOAQUIN OLMEDO	1	5635
13981	170169	MARIA E. SALAZAR DE PEREZ (NANEGAL)	1	5639
13982	170169	NANEGALITO	1	13631
13983	170169	SAN FRANCISCO DE QUITO (NANEGALITO)	1	5641
13984	170169	TUPAC YUPANQUI	1	5643
13985	170170	COSTA RICA	1	5508
13986	170170	DR.ALFONSO MORA BOWEN	1	15591
13987	170170	JOSE MARIA URBINA (NAYON)	1	5646
13988	170170	JUAN ENRIQUE PESTALOZZI	1	2874
13989	170170	MARIA DUCHICELA	1	1681
13990	170171	CHIMBORAZO (NONO)	1	1678
13991	170171	IMBABURA	1	1529
13992	170171	ISLAS GALAPAGOS	1	5647
13993	170171	PRINCESA PACHA	1	1525
13994	170171	SANTIAGO DE ALAMBI	1	15592
13995	170172	14 DE ABRIL	1	5656
13996	170172	24 DE JULIO	1	13633
13997	170172	3 DE NOVIEMBRE	1	5678
13998	170172	CRISTOBAL GANGOTENA	1	5659
13999	170172	FRANCISCO SALAZAR ALVARADO	1	5661
14000	170172	GENERAL VILLAMIL	1	5663
14001	170172	HIPATIA CARDENAS DE BUSTAMANTE	1	231
14002	170172	HUAYNA CAPAC	1	5665
14003	170172	JORGE J. GARCIA	1	5667
14004	170172	JUAN LARREA	1	5671
14005	170172	LUIS SODIRO	1	5650
14006	170172	LUZ DE AMERICA (PACTO)	1	5676
14007	170172	MAGDALENA CABEZAS DE DURAN	1	5673
14008	170172	PEDRO FRANCO DAVILA	1	5683
14009	170172	RIO MASHPI	1	5679
14010	170172	RIO PACHIJAL	1	6000
14011	170172	SANTA ISABEL	1	5675
14012	170174	HERNANDO DE MAGALLANES	1	5816
14013	170174	JOSE DE LA CUADRA	1	15588
14014	170174	PEDRO DE PUELLES	1	5824
14015	170175	AMPARITO DEL BUEN PASTOR	1	13539
14016	170175	BUEN PASTOR	1	6035
14017	170175	CARLOS VALLEJO GUZMAN	1	15593
14018	170175	EDUARDO SALAZAR GOMEZ	2	13648,13652
14019	170175	ERNEST HEMINGWAY	1	15572
14020	170175	FRANCISCO ALEXANDER	1	1519
14021	170175	ISAAC J. BARRERA (PIFO)	1	1517
14022	170175	ISAAC NEWTON ( PIFO )	1	234
14023	170175	MANABI	1	5830
14024	170175	PIFO	1	1513
14025	170175	RICARDO RODRIGUEZ	1	5836
14026	170175	ZAMORA CHINCHIPE	1	1510
14027	170176	ANTISANA	1	13662
14028	170176	COSME RENELLA	1	1504
14029	170176	CRISTOBAL COLON	1	1507
14030	170176	DIEGO DE VACA	1	5848
14031	170176	GABRIEL NOROÑA	1	1501
14032	170176	GASPAR DE CARVAJAL	1	1498
14033	170176	GENERAL PINTAG	1	13525
14034	170176	JUAN JOSE FLORES	1	1495
14035	170176	JUAN MONTALVO	1	144
14036	170176	JUAN MONTALVO (PINTAG)	1	1492
14037	170176	JULIO HIDALGO	1	236
14038	170176	LUCIANO CORAL	1	1489
14039	170176	MANUEL CORDOVA GALARZA (PINTAG)	1	1481
14040	170176	MARIANA PAREDES	1	1485
14041	170176	MIGUEL ANGEL LEON	1	1483
14042	170176	PABLO MUÑOZ VEGA (PINTAG)	1	1477
14043	170176	QUITO (PINTAG)	1	5845
14044	170176	RAFAEL DAVILA CAJAS	1	1476
14045	170176	RODRIGO DE TRIANA (PINTAG)	1	5842
14046	170177	EL QUITENO LIBRE	1	5931
14047	170177	FRANCES DE QUITO	3	1730,2516,13743
14048	170177	JOSE DE VILLAMIL	1	550
14049	170177	MANUEL CORDOVA GALARZA	1	238
14050	170177	MARIA HELENA SALAZAR (POMASQUI)	1	5927
14051	170177	MYDES	3	2581,3066,13681
14052	170177	POMASQUI	1	13655
14053	170177	SAN ANTONIO DE PADUA	1	2485
14054	170177	SANTA MARIA GORETTI	1	2634
14055	170177	SIMON RODRIGUEZ	1	5929
14056	170177	SOR TERESA NUÑEZ	1	15594
14057	170178	ELENA SOLHER	1	1951
14058	170178	JOSE MARIA VELASCO IBARRA (ALOGUINCHO)	1	5938
14059	170178	LEONIDAS GARCIA (PUELLARO)	1	15595
14060	170178	LUIS DE URDANETA	1	1468
14061	170178	LUIS NAPOLEON DILLON (PUELLARO)	1	5934
14062	170178	PUELLARO	1	15559
14063	170178	QUISQUIS	1	5941
14064	170178	TUNGURAHUA	1	5946
14065	170179	ANTONIO DE ULLOA	1	2986
14066	170179	HARRIET BEECHER STOWE	1	2487
14067	170179	JOAQUIN SANCHEZ DE ORELLANA	1	2988
14068	170179	JOSE RAFAEL BUSTAMANTE	1	1465
14069	170179	LEONARDO MALDONADO PEREZ	1	15558
14070	170179	MANGAHUANTAG	1	241
14071	170180	21 DE MARZO	2	2114,6045
14072	170180	29 DE JUNIO	1	1446
14073	170180	ALEXANDER VON HUMBOLDTH (S.A.P.)	1	5955
14074	170180	AURELIO AILLON TAMAYO	1	1452
14075	170180	DOS HEMISFERIOS	1	6044
14076	170180	LA LIBERTAD	1	1449
14077	170180	RITA LECUMBERRY	1	15479
14078	170180	UNIDAD EDUCATIVA MITAD DEL MUNDO	3	243,13527,15596
14079	170181	AGOYAN (SAN JOSE DE MINAS)	1	5996
14080	170181	ALEJANDRO LARREA	1	5965
14081	170181	ALFONSO PROAÑO	1	15597
14082	170181	CARLOS RIVADENEIRA	1	5990
14083	170181	CUMANA	1	1445
14084	170181	JACINTO DE EVIA	1	1440
14085	170181	JOSE CALERO VITERI	1	5957
14086	170181	JOSE MEJIA LEQUERICA (S.J.MINAS)	1	15598
14087	170181	LEON DE FEBRES CORDERO	1	5983
14088	170181	LOS ANDES (S.J.MINAS)	1	5960
14089	170181	MIGUEL DE LETAMENDI	1	5987
14090	170181	MINAS	1	13530
14091	170181	PATRICIO ROMERO BARBERIS	1	6101
14092	170181	PRIMERO DE JUNIO	1	1954
14093	170181	RIO UPANO	1	5993
14094	170181	TAPI	1	5963
14095	170181	TEODOMIRO RIVADENEIRA	1	1435
14096	170183	DR.ARTURO FREIRE	1	13532
14097	170183	JORGE ICAZA	1	6040
14098	170183	LA CONDAMINE (TABABELA)	1	6042
14099	170184	24 DE JULIO (TUMBACO)	1	1416
